profile,perturbation,metric,variant,directions,mean_percent,delta_pp
independent,simultaneous,onset_directed,cel8_253,↗ ↖ ↙ ↑ ↓ → ←,64.41406249999999,-0.6228298611111127
independent,simultaneous,onset_directed,cel8_253_lw,↗ ↖ ↙ ↑ ↓ → ← + LW,62.19184027777778,-2.8450520833333326
independent,simultaneous,onset_directed,cel8_254,↘ ↖ ↙ ↑ ↓ → ←,62.3220486111111,-2.714843750000001
independent,simultaneous,onset_directed,cel8_254_lw,↘ ↖ ↙ ↑ ↓ → ← + LW,62.40342881944444,-2.633463541666661
independent,simultaneous,onset_directed,cel8_255,↗ ↘ ↖ ↙ ↑ ↓ → ←,65.05533854166666,0.018446180555559133
independent,simultaneous,onset_directed,cel8_255_lw,↗ ↘ ↖ ↙ ↑ ↓ → ← + LW,63.64583333333332,-1.3910590277777772
independent,simultaneous,joint_directed,cel8_001,↗,70.42209201388889,-1.329210069444442
independent,simultaneous,joint_directed,cel8_001_lw,↗ + LW,69.96636284722223,-1.784939236111105
independent,simultaneous,joint_directed,cel8_002,↘,70.48177083333333,-1.26953125
independent,simultaneous,joint_directed,cel8_002_lw,↘ + LW,70.439453125,-1.3118489583333366
independent,simultaneous,joint_directed,cel8_003,↗ ↘,70.74652777777777,-1.0047743055555585
independent,simultaneous,joint_directed,cel8_003_lw,↗ ↘ + LW,70.90928819444444,-0.8420138888888901
independent,simultaneous,joint_directed,cel8_004,↖,65.61414930555554,-6.1371527777777795
independent,simultaneous,joint_directed,cel8_004_lw,↖ + LW,66.36067708333333,-5.390624999999999
independent,simultaneous,joint_directed,cel8_005,↗ ↖,71.3161892361111,-0.43511284722222154
independent,simultaneous,joint_directed,cel8_005_lw,↗ ↖ + LW,71.33680555555554,-0.41449652777777457
independent,simultaneous,joint_directed,cel8_006,↘ ↖,70.0857204861111,-1.665581597222221
independent,simultaneous,joint_directed,cel8_006_lw,↘ ↖ + LW,71.57986111111111,-0.1714409722222171
independent,simultaneous,joint_directed,cel8_007,↗ ↘ ↖,71.73502604166667,-0.01627604166666574
independent,simultaneous,joint_directed,cel8_007_lw,↗ ↘ ↖ + LW,72.16796875000001,0.4166666666666735
independent,simultaneous,joint_directed,cel8_008,↙,66.12630208333333,-5.625000000000002
independent,simultaneous,joint_directed,cel8_008_lw,↙ + LW,64.92404513888887,-6.8272569444444455
independent,simultaneous,joint_directed,cel8_009,↗ ↙,71.50390625,-0.24739583333333315
independent,simultaneous,joint_directed,cel8_009_lw,↗ ↙ + LW,70.71072048611111,-1.0405815972222177
independent,simultaneous,joint_directed,cel8_010,↘ ↙,71.37478298611111,-0.37651909722221377
independent,simultaneous,joint_directed,cel8_010_lw,↘ ↙ + LW,70.96245659722223,-0.7888454861111088
independent,simultaneous,joint_directed,cel8_011,↗ ↘ ↙,71.84678819444446,0.09548611111111216
independent,simultaneous,joint_directed,cel8_011_lw,↗ ↘ ↙ + LW,71.93250868055556,0.18120659722221932
independent,simultaneous,joint_directed,cel8_012,↖ ↙,66.11545138888889,-5.635850694444441
independent,simultaneous,joint_directed,cel8_012_lw,↖ ↙ + LW,66.33029513888889,-5.4210069444444455
independent,simultaneous,joint_directed,cel8_013,↗ ↖ ↙,71.18923611111111,-0.5620659722222199
independent,simultaneous,joint_directed,cel8_013_lw,↗ ↖ ↙ + LW,70.74978298611111,-1.001519097222217
independent,simultaneous,joint_directed,cel8_014,↘ ↖ ↙,69.96202256944444,-1.7892795138888806
independent,simultaneous,joint_directed,cel8_014_lw,↘ ↖ ↙ + LW,71.07096354166667,-0.6803385416666696
independent,simultaneous,joint_directed,cel8_015,↗ ↘ ↖ ↙,71.75130208333333,0.0
independent,simultaneous,joint_directed,cel8_015_lw,↗ ↘ ↖ ↙ + LW,71.90104166666667,0.14973958333333592
independent,simultaneous,joint_directed,cel8_016,↑,67.25368923611111,-4.497612847222221
independent,simultaneous,joint_directed,cel8_016_lw,↑ + LW,66.67643229166667,-5.074869791666667
independent,simultaneous,joint_directed,cel8_017,↗ ↑,72.11480034722221,0.3634982638888895
independent,simultaneous,joint_directed,cel8_017_lw,↗ ↑ + LW,71.63411458333333,-0.11718749999999889
independent,simultaneous,joint_directed,cel8_018,↘ ↑,71.95203993055557,0.20073784722222376
independent,simultaneous,joint_directed,cel8_018_lw,↘ ↑ + LW,72.0041232638889,0.2528211805555569
independent,simultaneous,joint_directed,cel8_019,↗ ↘ ↑,72.18424479166666,0.43294270833333093
independent,simultaneous,joint_directed,cel8_019_lw,↗ ↘ ↑ + LW,72.23849826388889,0.4871961805555547
independent,simultaneous,joint_directed,cel8_020,↖ ↑,68.25086805555556,-3.5004340277777795
independent,simultaneous,joint_directed,cel8_020_lw,↖ ↑ + LW,68.95616319444446,-2.7951388888888844
independent,simultaneous,joint_directed,cel8_021,↗ ↖ ↑,71.69162326388889,-0.05967881944444198
independent,simultaneous,joint_directed,cel8_021_lw,↗ ↖ ↑ + LW,71.57118055555554,-0.18012152777777957
independent,simultaneous,joint_directed,cel8_022,↘ ↖ ↑,71.02647569444444,-0.7248263888888884
independent,simultaneous,joint_directed,cel8_022_lw,↘ ↖ ↑ + LW,72.19075520833333,0.439453125
independent,simultaneous,joint_directed,cel8_023,↗ ↘ ↖ ↑,72.00303819444444,0.2517361111111144
independent,simultaneous,joint_directed,cel8_023_lw,↗ ↘ ↖ ↑ + LW,72.32096354166667,0.5696614583333343
independent,simultaneous,joint_directed,cel8_024,↙ ↑,70.22135416666667,-1.5299479166666656
independent,simultaneous,joint_directed,cel8_024_lw,↙ ↑ + LW,68.02951388888889,-3.7217881944444473
independent,simultaneous,joint_directed,cel8_025,↗ ↙ ↑,72.09092881944444,0.3396267361111094
independent,simultaneous,joint_directed,cel8_025_lw,↗ ↙ ↑ + LW,71.24131944444446,-0.5099826388888867
independent,simultaneous,joint_directed,cel8_026,↘ ↙ ↑,72.09092881944444,0.3396267361111094
independent,simultaneous,joint_directed,cel8_026_lw,↘ ↙ ↑ + LW,71.63411458333333,-0.11718750000000167
independent,simultaneous,joint_directed,cel8_027,↗ ↘ ↙ ↑,72.43381076388889,0.6825086805555602
independent,simultaneous,joint_directed,cel8_027_lw,↗ ↘ ↙ ↑ + LW,72.119140625,0.36783854166666796
independent,simultaneous,joint_directed,cel8_028,↖ ↙ ↑,68.39084201388889,-3.360460069444446
independent,simultaneous,joint_directed,cel8_028_lw,↖ ↙ ↑ + LW,67.81575520833333,-3.9355468749999982
independent,simultaneous,joint_directed,cel8_029,↗ ↖ ↙ ↑,71.53537326388889,-0.21592881944444697
independent,simultaneous,joint_directed,cel8_029_lw,↗ ↖ ↙ ↑ + LW,71.00043402777779,-0.7508680555555508
independent,simultaneous,joint_directed,cel8_030,↘ ↖ ↙ ↑,71.01345486111111,-0.737847222222221
independent,simultaneous,joint_directed,cel8_030_lw,↘ ↖ ↙ ↑ + LW,71.48763020833333,-0.2636718749999961
independent,simultaneous,joint_directed,cel8_031,↗ ↘ ↖ ↙ ↑,72.11154513888889,0.36024305555555913
independent,simultaneous,joint_directed,cel8_031_lw,↗ ↘ ↖ ↙ ↑ + LW,72.06163194444446,0.3103298611111138
independent,simultaneous,joint_directed,cel8_032,↓,63.658854166666664,-8.092447916666664
independent,simultaneous,joint_directed,cel8_032_lw,↓ + LW,66.12738715277777,-5.623914930555557
independent,simultaneous,joint_directed,cel8_033,↗ ↓,71.23480902777777,-0.5164930555555558
independent,simultaneous,joint_directed,cel8_033_lw,↗ ↓ + LW,71.81640624999999,0.06510416666666574
independent,simultaneous,joint_directed,cel8_034,↘ ↓,71.65147569444444,-0.09982638888888784
independent,simultaneous,joint_directed,cel8_034_lw,↘ ↓ + LW,72.12239583333333,0.37109374999999833
independent,simultaneous,joint_directed,cel8_035,↗ ↘ ↓,71.57443576388889,-0.17686631944444364
independent,simultaneous,joint_directed,cel8_035_lw,↗ ↘ ↓ + LW,72.02582465277779,0.27452256944444364
independent,simultaneous,joint_directed,cel8_036,↖ ↓,66.63628472222221,-5.1150173611111125
independent,simultaneous,joint_directed,cel8_036_lw,↖ ↓ + LW,68.86176215277779,-2.889539930555554
independent,simultaneous,joint_directed,cel8_037,↗ ↖ ↓,71.57335069444444,-0.17795138888888895
independent,simultaneous,joint_directed,cel8_037_lw,↗ ↖ ↓ + LW,71.62977430555556,-0.12152777777777735
independent,simultaneous,joint_directed,cel8_038,↘ ↖ ↓,70.43077256944444,-1.320529513888885
independent,simultaneous,joint_directed,cel8_038_lw,↘ ↖ ↓ + LW,72.01822916666667,0.26692708333334036
independent,simultaneous,joint_directed,cel8_039,↗ ↘ ↖ ↓,71.88910590277777,0.13780381944444586
independent,simultaneous,joint_directed,cel8_039_lw,↗ ↘ ↖ ↓ + LW,72.43598090277777,0.6846788194444425
independent,simultaneous,joint_directed,cel8_040,↙ ↓,68.38324652777779,-3.3680555555555545
independent,simultaneous,joint_directed,cel8_040_lw,↙ ↓ + LW,68.08810763888889,-3.6631944444444424
independent,simultaneous,joint_directed,cel8_041,↗ ↙ ↓,71.7578125,0.006510416666666297
independent,simultaneous,joint_directed,cel8_041_lw,↗ ↙ ↓ + LW,71.27495659722223,-0.47634548611110994
independent,simultaneous,joint_directed,cel8_042,↘ ↙ ↓,71.67100694444444,-0.08029513888888618
independent,simultaneous,joint_directed,cel8_042_lw,↘ ↙ ↓ + LW,71.37261284722221,-0.37868923611110994
independent,simultaneous,joint_directed,cel8_043,↗ ↘ ↙ ↓,72.11263020833333,0.3613281249999989
independent,simultaneous,joint_directed,cel8_043_lw,↗ ↘ ↙ ↓ + LW,72.11371527777777,0.3624131944444414
independent,simultaneous,joint_directed,cel8_044,↖ ↙ ↓,66.84136284722221,-4.909939236111108
independent,simultaneous,joint_directed,cel8_044_lw,↖ ↙ ↓ + LW,67.93294270833334,-3.8183593749999964
independent,simultaneous,joint_directed,cel8_045,↗ ↖ ↙ ↓,71.45290798611111,-0.2983940972222182
independent,simultaneous,joint_directed,cel8_045_lw,↗ ↖ ↙ ↓ + LW,71.07964409722223,-0.6716579861111072
independent,simultaneous,joint_directed,cel8_046,↘ ↖ ↙ ↓,70.09657118055556,-1.654730902777779
independent,simultaneous,joint_directed,cel8_046_lw,↘ ↖ ↙ ↓ + LW,71.318359375,-0.43294270833333093
independent,simultaneous,joint_directed,cel8_047,↗ ↘ ↖ ↙ ↓,71.80555555555556,0.05425347222222654
independent,simultaneous,joint_directed,cel8_047_lw,↗ ↘ ↖ ↙ ↓ + LW,72.13975694444446,0.38845486111111216
independent,simultaneous,joint_directed,cel8_048,↑ ↓,67.00086805555556,-4.750434027777772
independent,simultaneous,joint_directed,cel8_048_lw,↑ ↓ + LW,67.38715277777779,-4.364149305555551
independent,simultaneous,joint_directed,cel8_049,↗ ↑ ↓,72.16254340277779,0.411241319444447
independent,simultaneous,joint_directed,cel8_049_lw,↗ ↑ ↓ + LW,72.26671006944446,0.5154079861111133
independent,simultaneous,joint_directed,cel8_050,↘ ↑ ↓,71.80555555555556,0.05425347222222099
independent,simultaneous,joint_directed,cel8_050_lw,↘ ↑ ↓ + LW,72.1875,0.4361979166666724
independent,simultaneous,joint_directed,cel8_051,↗ ↘ ↑ ↓,72.49782986111111,0.7465277777777779
independent,simultaneous,joint_directed,cel8_051_lw,↗ ↘ ↑ ↓ + LW,72.646484375,0.8951822916666685
independent,simultaneous,joint_directed,cel8_052,↖ ↑ ↓,68.57747395833333,-3.173828125
independent,simultaneous,joint_directed,cel8_052_lw,↖ ↑ ↓ + LW,70.07269965277779,-1.678602430555551
independent,simultaneous,joint_directed,cel8_053,↗ ↖ ↑ ↓,71.76757812500001,0.016276041666674068
independent,simultaneous,joint_directed,cel8_053_lw,↗ ↖ ↑ ↓ + LW,71.98676215277779,0.23546006944444864
independent,simultaneous,joint_directed,cel8_054,↘ ↖ ↑ ↓,71.07096354166667,-0.6803385416666641
independent,simultaneous,joint_directed,cel8_054_lw,↘ ↖ ↑ ↓ + LW,72.46636284722221,0.7150607638888917
independent,simultaneous,joint_directed,cel8_055,↗ ↘ ↖ ↑ ↓,72.14084201388889,0.38953993055556024
independent,simultaneous,joint_directed,cel8_055_lw,↗ ↘ ↖ ↑ ↓ + LW,72.52061631944444,0.7693142361111155
independent,simultaneous,joint_directed,cel8_056,↙ ↑ ↓,70.50021701388889,-1.2510850694444409
independent,simultaneous,joint_directed,cel8_056_lw,↙ ↑ ↓ + LW,69.31532118055556,-2.4359809027777763
independent,simultaneous,joint_directed,cel8_057,↗ ↙ ↑ ↓,72.26345486111111,0.5121527777777801
independent,simultaneous,joint_directed,cel8_057_lw,↗ ↙ ↑ ↓ + LW,71.43337673611111,-0.3179253472222143
independent,simultaneous,joint_directed,cel8_058,↘ ↙ ↑ ↓,71.91731770833333,0.1660156249999989
independent,simultaneous,joint_directed,cel8_058_lw,↘ ↙ ↑ ↓ + LW,71.60807291666667,-0.14322916666666685
independent,simultaneous,joint_directed,cel8_059,↗ ↘ ↙ ↑ ↓,72.52061631944444,0.7693142361111099
independent,simultaneous,joint_directed,cel8_059_lw,↗ ↘ ↙ ↑ ↓ + LW,72.24934895833334,0.49804687499999944
independent,simultaneous,joint_directed,cel8_060,↖ ↙ ↑ ↓,68.84114583333334,-2.9101562499999982
independent,simultaneous,joint_directed,cel8_060_lw,↖ ↙ ↑ ↓ + LW,69.02886284722223,-2.722439236111107
independent,simultaneous,joint_directed,cel8_061,↗ ↖ ↙ ↑ ↓,71.67317708333334,-0.07812499999999556
independent,simultaneous,joint_directed,cel8_061_lw,↗ ↖ ↙ ↑ ↓ + LW,71.337890625,-0.41341145833333204
independent,simultaneous,joint_directed,cel8_062,↘ ↖ ↙ ↑ ↓,70.99934895833333,-0.7519531250000072
independent,simultaneous,joint_directed,cel8_062_lw,↘ ↖ ↙ ↑ ↓ + LW,71.75130208333333,5.551115123125783e-15
independent,simultaneous,joint_directed,cel8_063,↗ ↘ ↖ ↙ ↑ ↓,72.18315972222223,0.4318576388888856
independent,simultaneous,joint_directed,cel8_063_lw,↗ ↘ ↖ ↙ ↑ ↓ + LW,72.23741319444446,0.48611111111111494
independent,simultaneous,joint_directed,cel8_064,→,57.85698784722222,-13.894314236111107
independent,simultaneous,joint_directed,cel8_064_lw,→ + LW,59.31966145833333,-12.431640624999998
independent,simultaneous,joint_directed,cel8_065,↗ →,69.50303819444444,-2.248263888888888
independent,simultaneous,joint_directed,cel8_065_lw,↗ → + LW,68.2302517361111,-3.5210503472222268
independent,simultaneous,joint_directed,cel8_066,↘ →,66.54730902777779,-5.203993055555559
independent,simultaneous,joint_directed,cel8_066_lw,↘ → + LW,67.51627604166667,-4.2350260416666705
independent,simultaneous,joint_directed,cel8_067,↗ ↘ →,70.09548611111111,-1.655815972222216
independent,simultaneous,joint_directed,cel8_067_lw,↗ ↘ → + LW,69.88715277777779,-1.8641493055555514
independent,simultaneous,joint_directed,cel8_068,↖ →,65.67816840277777,-6.073133680555554
independent,simultaneous,joint_directed,cel8_068_lw,↖ → + LW,66.36610243055556,-5.385199652777778
independent,simultaneous,joint_directed,cel8_069,↗ ↖ →,71.03081597222223,-0.7204861111111099
independent,simultaneous,joint_directed,cel8_069_lw,↗ ↖ → + LW,70.36458333333333,-1.386718749999999
independent,simultaneous,joint_directed,cel8_070,↘ ↖ →,69.27191840277777,-2.4793836805555527
independent,simultaneous,joint_directed,cel8_070_lw,↘ ↖ → + LW,70.48719618055554,-1.2641059027777763
independent,simultaneous,joint_directed,cel8_071,↗ ↘ ↖ →,71.50173611111111,-0.24956597222222376
independent,simultaneous,joint_directed,cel8_071_lw,↗ ↘ ↖ → + LW,71.31293402777777,-0.4383680555555519
independent,simultaneous,joint_directed,cel8_072,↙ →,64.34027777777777,-7.411024305555555
independent,simultaneous,joint_directed,cel8_072_lw,↙ → + LW,65.1584201388889,-6.592881944444443
independent,simultaneous,joint_directed,cel8_073,↗ ↙ →,70.77582465277779,-0.9754774305555519
independent,simultaneous,joint_directed,cel8_073_lw,↗ ↙ → + LW,69.716796875,-2.034505208333326
independent,simultaneous,joint_directed,cel8_074,↘ ↙ →,69.02235243055556,-2.7289496527777763
independent,simultaneous,joint_directed,cel8_074_lw,↘ ↙ → + LW,69.77864583333333,-1.9726562500000044
independent,simultaneous,joint_directed,cel8_075,↗ ↘ ↙ →,71.52452256944444,-0.22677951388889173
independent,simultaneous,joint_directed,cel8_075_lw,↗ ↘ ↙ → + LW,70.94401041666666,-0.807291666666668
independent,simultaneous,joint_directed,cel8_076,↖ ↙ →,66.08181423611111,-5.669487847222221
independent,simultaneous,joint_directed,cel8_076_lw,↖ ↙ → + LW,66.77300347222223,-4.978298611111109
independent,simultaneous,joint_directed,cel8_077,↗ ↖ ↙ →,70.93207465277777,-0.819227430555558
independent,simultaneous,joint_directed,cel8_077_lw,↗ ↖ ↙ → + LW,70.04774305555556,-1.7035590277777735
independent,simultaneous,joint_directed,cel8_078,↘ ↖ ↙ →,69.54427083333333,-2.2070312499999964
independent,simultaneous,joint_directed,cel8_078_lw,↘ ↖ ↙ → + LW,70.19639756944446,-1.5549045138888857
independent,simultaneous,joint_directed,cel8_079,↗ ↘ ↖ ↙ →,71.53428819444446,-0.21701388888888395
independent,simultaneous,joint_directed,cel8_079_lw,↗ ↘ ↖ ↙ → + LW,71.01888020833333,-0.7324218749999917
independent,simultaneous,joint_directed,cel8_080,↑ →,63.86935763888889,-7.881944444444445
independent,simultaneous,joint_directed,cel8_080_lw,↑ → + LW,63.605685763888886,-8.145616319444441
independent,simultaneous,joint_directed,cel8_081,↗ ↑ →,70.98198784722223,-0.7693142361111099
independent,simultaneous,joint_directed,cel8_081_lw,↗ ↑ → + LW,69.67990451388889,-2.071397569444447
independent,simultaneous,joint_directed,cel8_082,↘ ↑ →,69.189453125,-2.5618489583333295
independent,simultaneous,joint_directed,cel8_082_lw,↘ ↑ → + LW,69.42274305555554,-2.3285590277777795
independent,simultaneous,joint_directed,cel8_083,↗ ↘ ↑ →,71.44965277777779,-0.3016493055555569
independent,simultaneous,joint_directed,cel8_083_lw,↗ ↘ ↑ → + LW,70.76063368055556,-0.9906684027777724
independent,simultaneous,joint_directed,cel8_084,↖ ↑ →,67.48263888888889,-4.268663194444441
independent,simultaneous,joint_directed,cel8_084_lw,↖ ↑ → + LW,67.42621527777777,-4.325086805555559
